gt_pothole_id,frame_id,x1,y1,x2,y2
P3,440,437,501,672,559
P3,441,440,508,680,567
P3,442,452,514,687,572
P3,443,461,520,701,579
P3,444,471,527,711,586
P3,445,480,533,724,593
P3,446,488,540,737,601
P3,447,501,544,745,604
P3,448,508,550,757,611
P3,449,516,557,770,620
P3,450,524,562,783,626
P3,451,533,572,792,636
P3,452,542,577,801,641
P3,453,549,588,808,652
P3,454,554,594,824,661
P3,455,565,603,824,667
P3,456,572,606,842,673
P3,457,582,616,846,681
P3,458,588,620,863,688
P3,459,597,632,867,699
P3,460,601,640,882,709
P4,1,806,256,864,285
P4,2,809,260,864,287
P4,3,808,262,867,292
P4,4,809,265,867,294
P4,5,810,268,868,297
P4,6,809,272,869,302
P4,7,810,276,867,304
P4,8,810,279,868,308
P4,9,811,283,869,312
P4,10,811,286,870,316
P4,11,810,291,869,321
P4,12,810,295,870,325
P4,13,811,300,870,330
P4,14,812,305,869,333
P4,15,813,310,871,339
P4,16,814,318,872,347
P4,17,814,324,873,354
P4,18,816,330,872,358
P4,19,817,338,873,366
P4,20,818,345,876,374
P4,21,818,353,877,383
P4,22,819,362,877,391
P4,23,821,373,879,402
P4,24,823,384,882,414
P4,25,825,393,882,421
P4,26,828,405,885,433
P4,27,830,417,889,447
P4,28,833,433,888,460
P4,29,838,446,891,472
P4,30,838,459,894,487
P4,31,843,473,896,499
P4,32,846,485,899,511
P4,33,846,497,902,525
P4,34,848,508,906,537
P4,35,850,519,908,548
P4,36,851,529,913,560
P4,37,853,540,911,569
P4,38,856,549,914,578
P4,39,858,558,918,588
P4,40,860,567,917,595
P4,41,862,576,921,606
P4,42,864,585,921,613
P4,43,866,592,925,622
P4,44,865,600,927,631
P4,45,869,609,928,639
P4,46,871,617,928,645
P4,47,872,623,930,652
P4,48,874,631,930,659
P4,49,878,637,931,663
P4,50,879,643,931,669
P4,51,880,648,933,674
P4,52,882,653,934,679
P4,53,883,658,935,684
P4,54,884,664,936,690
P4,55,885,668,937,694
P4,56,887,672,937,697
P4,57,889,677,939,702
P4,58,888,681,940,707
P4,59,889,684,941,710
P4,60,889,686,942,712
P4,61,890,690,942,716
P4,62,890,691,943,717
P4,63,891,694,945,721
P4,64,891,696,944,722
P4,65,892,699,946,726
P4,66,892,701,945,727
P4,67,892,702,946,729
P4,68,892,703,946,730
P4,69,894,705,946,731
P4,70,894,706,947,732
P4,71,894,707,947,733
P4,72,895,708,949,735
P4,73,895,709,947,735
P4,74,895,710,949,737
P4,75,894,710,948,737
P4,76,895,712,947,738
P4,77,894,711,948,738
P4,78,895,712,947,738
P4,79,894,711,948,738
P4,80,894,711,947,737
P4,81,894,711,948,738
P4,82,894,709,947,735
P4,83,894,709,949,736
P4,84,894,709,948,736
P4,85,894,709,946,735
P4,86,893,708,947,735
P4,87,893,708,945,734
P4,88,893,707,943,732
P4,89,893,707,946,733
P4,90,893,705,947,732
P4,91,892,704,945,730
P4,92,892,703,945,729
P4,93,893,702,946,728
P4,94,893,701,946,727
P4,95,893,700,947,727
P4,96,892,698,945,724
P4,97,893,698,946,724
P4,98,893,697,946,723
P4,99,893,694,947,721
P4,100,892,694,945,720
P4,101,892,693,947,720
P4,102,892,691,947,718
P4,103,892,691,946,718
P4,104,893,688,945,714
P4,105,893,687,946,713
P4,106,894,687,947,713
P4,107,894,686,948,713
P4,108,894,683,948,710
P4,109,894,683,946,709
P4,110,895,682,947,708
P4,111,895,681,947,707
P4,112,895,679,949,706
P4,113,894,678,948,705
P4,114,895,677,948,703
P4,115,895,676,950,703
P4,116,895,675,949,702
P4,117,895,673,949,700
P4,118,896,671,949,697
P4,119,896,671,951,698
P4,120,897,669,951,696
P4,121,897,668,951,695
P4,122,897,668,951,695
P4,123,897,666,952,693
P4,124,898,666,952,693
P4,125,898,664,953,691
P4,126,899,664,953,691
P4,127,897,664,953,692
P4,128,898,663,954,691
P4,129,900,661,957,689
P4,130,899,659,958,689
P4,131,903,661,958,688
P4,132,904,660,961,688
P4,133,905,660,960,687
P4,134,906,658,963,686
P4,135,907,657,964,685
P4,136,906,654,965,684
P4,137,910,653,967,681
P4,138,912,653,969,681
P4,139,914,652,970,680
P4,140,915,651,974,681
P4,141,917,650,975,679
P4,142,921,649,979,678
P4,143,924,647,983,677
P4,144,927,647,985,676
P4,145,930,647,988,676
P4,146,933,646,993,676
P4,147,937,647,995,676
P4,148,940,646,1000,676
P4,149,942,647,1004,678
P4,150,943,648,1006,679
P4,151,945,647,1009,679
P4,152,945,645,1013,679
P4,153,947,645,1016,680
P4,154,947,645,1019,681
P4,155,949,645,1018,680
P4,156,951,644,1022,679
P4,157,951,643,1025,680
P4,158,953,640,1024,675
P4,159,959,641,1026,674
P4,160,960,638,1027,671
P4,161,962,638,1027,671
P4,162,963,638,1028,671
P4,163,965,637,1030,670
P4,164,966,636,1033,669
P4,165,967,636,1032,669
P4,166,970,636,1037,669
P4,167,972,637,1037,670
P4,168,974,636,1042,670
P4,169,976,634,1044,668
P4,170,977,633,1045,667
P4,171,979,632,1047,666
P4,172,982,629,1053,664
P4,173,984,626,1058,663
P4,174,985,626,1057,662
P4,175,989,624,1061,660
P4,176,992,621,1067,659
P4,177,994,621,1066,657
P4,178,999,617,1073,654
P4,179,1003,616,1078,654
P4,180,1006,615,1081,653
P4,181,1008,615,1083,653
P4,182,1010,614,1085,652
P4,183,1011,614,1088,652
P4,184,1013,611,1090,649
P4,185,1015,609,1092,647
P4,186,1018,607,1096,646
P4,187,1019,606,1099,646
P4,188,1020,602,1101,643
P4,189,1022,601,1102,641
P4,190,1023,597,1106,638
P4,191,1024,596,1107,637
P4,192,1026,592,1109,633
P4,193,1027,592,1111,634
P4,194,1029,591,1113,633
P4,195,1031,589,1117,632
P4,196,1032,589,1118,632
P4,197,1034,588,1120,631
P4,198,1038,587,1124,630
P4,199,1041,586,1129,630
P4,200,1043,587,1133,632
P4,201,1042,587,1142,645
P4,202,1046,587,1146,645
P4,203,1049,585,1153,645
P4,204,1051,584,1157,646
P4,205,1054,584,1160,646
P4,206,1059,582,1165,644
P4,207,1064,580,1172,643
P4,208,1067,579,1177,643
P4,209,1070,578,1183,643
P4,210,1073,577,1188,644
P4,211,1078,577,1195,645
P4,212,1084,581,1192,644
P4,213,1086,578,1203,646
P4,214,1090,580,1205,647
P4,215,1091,580,1213,651
P4,216,1096,582,1213,650
P4,217,1099,582,1219,651
P4,218,1102,581,1226,653
P4,219,1107,584,1224,652
P4,220,1110,581,1232,652
P4,221,1111,581,1238,655
P4,222,1114,583,1238,655
P4,223,1120,584,1244,656
P4,224,1122,584,1254,661
P4,225,1127,587,1254,661
P4,226,1128,586,1265,666
P4,227,1132,592,1267,670
P4,228,1137,595,1269,672
P4,229,1135,594,1272,674
P4,230,1143,597,1278,675
P4,231,1148,599,1285,679
P4,232,1153,604,1293,685
P4,233,1158,607,1298,688
P4,234,1165,611,1305,692
P4,235,1173,612,1313,693
P4,236,1178,611,1324,695
P4,237,1188,617,1328,698
P4,238,1195,615,1338,698
P4,239,1199,617,1354,707
P4,240,1207,621,1359,709
P4,241,1214,621,1369,711
P4,242,1223,625,1375,713
P4,243,1234,628,1383,714
P4,244,1245,633,1394,719
P4,245,1247,634,1405,725
P4,246,1254,638,1412,729
P4,247,1260,638,1421,731
P4,248,1266,642,1427,735
P4,249,1273,645,1434,738
P4,250,1281,647,1442,740
P4,251,1287,649,1451,744
P4,252,1289,650,1460,749
P4,253,1293,652,1467,753
P4,254,1301,654,1468,751
P4,255,1306,654,1480,755
P4,256,1310,654,1484,755
P4,257,1312,655,1493,760
P4,258,1323,656,1504,761
P4,259,1323,656,1508,763
P4,260,1328,658,1509,763
P4,261,1332,659,1513,764
P4,262,1337,660,1518,765
P4,263,1340,660,1528,769
P4,264,1343,661,1531,770
P4,265,1345,662,1533,771
P4,266,1350,664,1535,771
P4,267,1354,664,1539,771
P4,268,1357,664,1542,771
P4,269,1360,663,1545,770
P4,270,1363,663,1548,770
P4,271,1364,660,1552,769
P4,272,1366,660,1554,769
P4,273,1369,659,1557,768
P4,274,1369,656,1561,767
P4,275,1370,655,1562,766
P4,276,1368,650,1568,766
P4,277,1370,650,1566,764
P4,278,1371,648,1567,762
P4,279,1372,645,1568,759
P4,280,1375,642,1567,753
P4,281,1374,639,1570,753
P4,282,1375,637,1571,751
P4,283,1375,635,1571,749
P4,284,1375,632,1571,746
P4,285,1374,630,1570,744
P4,286,1372,627,1572,743
P4,287,1372,627,1568,741
P4,288,1371,624,1567,738
P4,289,1370,622,1566,736
P4,290,1369,620,1565,734
P4,291,1368,617,1564,731
P4,292,1365,614,1565,730
P4,293,1363,614,1559,728
P4,294,1360,611,1556,725
P4,295,1358,608,1554,722
P4,296,1353,605,1553,721
P4,297,1351,605,1547,719
P4,298,1348,601,1544,715
P4,299,1347,601,1539,712
P4,300,1340,595,1544,713
P4,301,1337,596,1537,712
P4,302,1338,595,1530,706
P4,303,1333,591,1533,707
P4,304,1331,592,1523,703
P4,305,1329,589,1525,703
P4,306,1327,589,1519,700
P4,307,1323,586,1519,700
P4,308,1319,585,1515,699
P4,309,1315,583,1511,697
P4,310,1313,581,1509,695
P4,311,1310,580,1506,694
P4,312,1307,578,1503,692
P4,313,1303,574,1503,690
P4,314,1301,574,1497,688
P4,315,1299,572,1495,686
P4,316,1294,568,1494,684
P4,317,1293,569,1489,683
P4,318,1289,565,1489,681
P4,319,1286,565,1482,679
P4,320,1282,562,1482,678
P4,321,1280,562,1476,676
P4,322,1277,557,1473,671
P4,323,1274,557,1466,668
P4,324,1268,551,1468,667
P4,325,1268,551,1456,660
P4,326,1262,546,1458,660
P4,327,1260,544,1452,655
P4,328,1254,539,1454,655
P4,329,1253,540,1445,651
P4,330,1251,537,1447,651
P4,331,1246,534,1446,650
P4,332,1247,536,1439,647
P4,333,1242,533,1442,649
P4,334,1241,534,1437,648
P4,335,1241,534,1437,648
P4,336,1238,532,1438,648
P4,337,1239,534,1431,645
P4,338,1237,532,1433,646
P4,339,1237,531,1433,645
P4,340,1237,531,1433,645
P4,341,1236,530,1432,644
P4,342,1234,528,1434,644
P4,343,1235,531,1427,642
P4,344,1234,529,1430,643
P4,345,1234,528,1430,642
P4,346,1234,528,1430,642
P4,347,1235,529,1427,640
P4,348,1233,528,1429,642
P4,349,1234,529,1426,640
P4,350,1235,529,1427,640
P4,351,1233,528,1429,642
P4,352,1236,531,1424,640
P4,353,1238,531,1426,640
P4,354,1235,529,1431,643
P4,355,1239,533,1427,642
P4,356,1239,532,1431,643
P4,357,1237,532,1433,646
P4,358,1241,536,1429,645
P4,359,1241,535,1433,646
P4,360,1241,537,1433,648
P4,361,1244,539,1432,648
P4,362,1244,538,1436,649
P4,363,1244,540,1436,651
P4,364,1247,542,1435,651
P4,365,1248,543,1436,652
P4,366,1249,545,1437,654
P4,367,1250,547,1438,656
P4,368,1251,548,1439,657
P4,369,1253,550,1441,659
P4,370,1256,554,1441,661
P4,371,1256,554,1444,663
P4,372,1259,558,1444,665
P4,373,1258,559,1446,668
P4,374,1261,563,1446,670
P4,375,1261,563,1449,672
P4,376,1264,566,1449,673
P4,377,1266,568,1451,675
P4,378,1268,570,1453,677
P4,379,1269,573,1454,680
P4,380,1271,575,1456,682
P4,381,1273,578,1458,685
P4,382,1277,584,1458,689
P4,383,1276,584,1464,693
P4,384,1280,592,1465,699
P4,385,1280,592,1468,701
P4,386,1283,597,1468,704
P4,387,1284,599,1469,706
P4,388,1285,601,1470,708
P4,389,1288,606,1469,711
P4,390,1287,606,1475,715
P4,391,1289,612,1477,721
P4,392,1291,615,1476,722
P4,393,1292,617,1477,724
P4,394,1291,621,1483,732
P4,395,1294,628,1482,737
P4,396,1295,632,1480,739
P4,397,1295,637,1480,744
P4,398,1295,642,1480,749
P4,399,1293,646,1485,757
P4,400,1291,652,1487,766
P4,401,1296,653,1474,782
P4,402,1297,659,1472,785
P4,403,1301,663,1472,787
P4,404,1301,669,1472,793
P4,405,1304,674,1472,796
P4,406,1302,676,1477,802
P4,407,1305,686,1473,808
P4,408,1304,688,1472,810
P4,409,1300,689,1475,815
P4,410,1301,693,1472,817
P1,1,541,251,744,315
P1,2,541,253,744,317
P1,3,541,256,748,321
P1,4,541,259,748,324
P1,5,542,262,749,327
P1,6,544,267,747,331
P1,7,545,270,748,334
P1,8,546,275,749,339
P1,9,546,279,749,343
P1,10,545,282,752,347
P1,11,547,287,750,351
P1,12,548,292,751,356
P1,13,548,297,751,361
P1,14,548,302,751,366
P1,15,547,308,754,373
P1,16,549,313,756,378
P1,17,549,320,756,385
P1,18,551,326,758,391
P1,19,549,333,760,400
P1,20,552,342,759,407
P1,21,555,351,758,415
P1,22,557,360,760,424
P1,23,558,369,761,433
P1,24,560,379,763,443
P1,25,563,390,762,453
P1,26,566,401,765,464
P1,27,569,415,768,478
P1,28,572,428,771,491
P1,29,575,441,770,503
P1,30,575,455,778,519
P1,31,579,467,778,530
P1,32,582,480,781,543
P1,33,584,492,783,555
P1,34,588,504,783,566
P1,35,589,515,788,578
P1,36,593,526,788,588
P1,37,595,537,790,599
P1,38,595,545,798,609
P1,39,598,555,797,618
P1,40,600,565,799,628
P1,41,601,573,804,637
P1,42,604,583,803,646
P1,43,607,591,806,654
P1,44,608,598,807,661
P1,45,610,606,809,669
P1,46,611,614,810,677
P1,47,613,620,812,683
P1,48,614,627,813,690
P1,49,614,633,817,697
P1,50,615,639,818,703
P1,51,615,645,822,710
P1,52,617,648,820,712
P1,53,617,654,824,719
P1,54,618,659,825,724
P1,55,620,663,823,727
P1,56,620,669,827,734
P1,57,622,672,825,736
P1,58,622,676,829,741
P1,59,622,678,829,743
P1,60,623,681,830,746
P1,61,624,684,831,749
P1,62,626,687,829,751
P1,63,625,689,832,754
P1,64,625,691,832,756
P1,65,626,693,833,758
P1,66,626,695,833,760
P1,67,627,696,834,761
P1,68,627,698,834,763
P1,69,627,699,834,764
P1,70,628,701,835,766
P1,71,628,702,835,767
P1,72,628,703,835,768
P1,73,628,704,835,769
P1,74,628,705,835,770
P1,75,628,706,835,771
P1,76,628,706,835,771
P1,77,629,706,836,771
P1,78,630,707,833,771
P1,79,629,706,836,771
P1,80,629,706,836,771
P1,81,629,706,836,771
P1,82,630,706,833,770
P1,83,629,705,836,770
P1,84,628,705,835,770
P1,85,628,704,835,769
P1,86,629,705,832,769
P1,87,628,704,835,769
P1,88,627,703,834,768
P1,89,627,702,834,767
P1,90,626,701,833,766
P1,91,626,700,833,765
P1,92,626,700,833,765
P1,93,626,698,833,763
P1,94,626,698,833,763
P1,95,627,696,834,761
P1,96,626,695,833,760
P1,97,627,694,834,759
P1,98,627,693,834,758
P1,99,627,691,834,756
P1,100,627,690,834,755
P1,101,627,689,834,754
P1,102,626,687,837,754
P1,103,626,686,837,753
P1,104,624,684,839,752
P1,105,626,683,837,750
P1,106,627,682,838,749
P1,107,625,680,840,748
P1,108,625,679,840,747
P1,109,627,678,838,745
P1,110,625,676,840,744
P1,111,627,676,838,743
P1,112,625,673,840,741
P1,113,627,673,838,740
P1,114,626,671,841,739
P1,115,626,670,841,738
P1,116,626,669,841,737
P1,117,626,668,841,736
P1,118,624,665,844,734
P1,119,626,665,841,733
P1,120,626,664,841,732
P1,121,623,662,843,731
P1,122,623,661,843,730
P1,123,623,660,843,729
P1,124,624,659,844,728
P1,125,624,658,844,727
P1,126,624,657,844,726
P1,127,622,657,842,726
P1,128,622,656,842,725
P1,129,624,655,844,724
P1,130,623,653,847,724
P1,131,623,652,847,723
P1,132,623,652,847,723
P1,133,625,651,849,722
P1,134,624,649,853,721
P1,135,624,649,853,721
P1,136,626,648,855,720
P1,137,625,646,858,720
P1,138,626,644,859,718
P1,139,626,642,859,716
P1,140,628,642,861,716
P1,141,629,641,862,715
P1,142,628,639,866,714
P1,143,631,637,869,712
P1,144,632,637,870,712
P1,145,633,636,871,711
P1,146,638,636,871,710
P1,147,638,635,876,710
P1,148,642,636,875,710
P1,149,641,637,879,712
P1,150,643,637,881,712
P1,151,644,637,882,712
P1,152,644,636,887,712
P1,153,645,636,888,712
P1,154,644,635,891,713
P1,155,642,634,894,714
P1,156,643,634,895,714
P1,157,641,631,898,712
P1,158,642,630,899,711
P1,159,640,627,903,710
P1,160,639,626,902,709
P1,161,637,625,905,709
P1,162,639,625,902,708
P1,163,638,624,906,708
P1,164,637,624,905,708
P1,165,635,623,908,709
P1,166,635,623,908,709
P1,167,636,622,909,708
P1,168,634,621,913,709
P1,169,635,620,914,708
P1,170,635,620,914,708
P1,171,636,619,915,707
P1,172,635,616,919,706
P1,173,636,615,920,705
P1,174,634,612,924,703
P1,175,634,611,924,702
P1,176,636,608,926,699
P1,177,635,606,931,699
P1,178,637,605,933,698
P1,179,637,601,939,696
P1,180,638,600,940,695
P1,181,639,600,941,695
P1,182,639,600,941,695
P1,183,637,599,945,696
P1,184,635,597,949,696
P1,185,635,596,949,695
P1,186,633,593,953,694
P1,187,633,592,953,693
P1,188,630,589,957,692
P1,189,630,586,957,689
P1,190,626,584,959,689
P1,191,626,582,959,687
P1,192,623,579,963,686
P1,193,622,578,962,685
P1,194,618,575,964,684
P1,195,618,574,964,683
P1,196,617,573,963,682
P1,197,617,572,963,681
P1,198,618,572,964,681
P1,199,616,570,969,681
P1,200,616,570,969,681
P1,201,613,570,973,684
P1,202,613,570,973,684
P1,203,611,569,979,685
P1,204,613,567,981,683
P1,205,611,565,986,683
P1,206,609,564,992,685
P1,207,610,562,993,683
P1,208,608,561,998,684
P1,209,609,561,999,684
P1,210,607,559,1005,684
P1,211,608,560,1006,685
P1,212,610,560,1008,685
P1,213,610,562,1008,687
P1,214,608,562,1014,690
P1,215,608,563,1014,691
P1,216,607,562,1021,693
P1,217,604,561,1026,694
P1,218,604,563,1026,696
P1,219,601,562,1032,698
P1,220,601,562,1032,698
P1,221,600,563,1031,699
P1,222,596,563,1035,702
P1,223,595,565,1034,704
P1,224,599,568,1030,704
P1,225,594,570,1033,709
P1,226,595,571,1034,710
P1,227,590,575,1038,716
P1,228,591,579,1039,720
P1,229,588,577,1045,721
P1,230,590,581,1047,725
P5,1,778,288,878,327
P5,2,779,291,879,330
P5,3,781,295,879,333
P5,4,782,298,880,336
P5,5,781,300,881,339
P5,6,783,304,881,342
P5,7,784,308,880,345
P5,8,783,311,883,350
P5,9,783,315,883,354
P5,10,786,321,880,358
P5,11,782,323,884,363
P5,12,783,328,883,367
P5,13,784,333,884,372
P5,14,785,338,883,376
P5,15,784,343,884,382
P5,16,785,349,885,388
P5,17,787,356,885,394
P5,18,787,362,885,400
P5,19,788,370,886,408
P5,20,789,376,887,414
P5,21,790,386,888,424
P5,22,792,395,890,433
P5,23,793,405,891,443
P5,24,796,415,892,452
P5,25,800,426,896,463
P5,26,800,437,900,476
P5,27,803,451,901,489
P5,28,805,464,903,502
P5,29,806,477,906,516
P5,30,808,491,908,530
P5,31,811,504,911,543
P5,32,814,518,914,557
P5,33,816,529,916,568
P5,34,819,541,919,580
P5,35,822,552,922,591
P5,36,824,564,922,602
P5,37,826,574,924,612
P5,38,829,583,927,621
P5,39,830,592,928,630
P5,40,833,602,931,640
P5,41,834,610,934,649
P5,42,836,620,936,659
P5,43,839,628,937,666
P5,44,841,635,939,673
P5,45,842,644,940,682
P5,46,843,651,941,689
P5,47,844,657,942,695
P5,48,846,664,944,702
P5,49,847,671,947,710
P5,50,848,676,948,715
P5,51,848,682,948,721
P5,52,850,688,950,727
P5,53,851,693,951,732
P5,54,851,697,953,737
P5,55,852,702,952,741
P5,56,854,707,954,746
P5,57,855,711,955,750
P5,58,856,715,956,754
P5,59,856,718,958,758
P5,60,857,721,957,760
P5,61,859,724,959,763
P5,62,858,727,960,767
P5,63,859,728,959,767
P5,64,860,731,960,770
P5,65,860,733,960,772
P5,66,861,736,961,775
P5,67,862,736,962,775
P5,68,862,739,962,778
P5,69,862,740,962,779
P5,70,863,741,963,780
P5,71,863,742,963,781
P5,72,863,743,963,782
P5,73,863,744,963,783
P5,74,864,745,964,784
P5,75,864,745,964,784
P5,76,864,746,964,785
P5,77,864,746,964,785
P5,78,863,746,965,786
P5,79,863,746,963,785
P5,80,864,746,964,785
P5,81,864,745,964,784
P5,82,863,745,963,784
P5,83,863,744,963,783
P5,84,862,744,964,784
P5,85,862,743,962,782
P5,86,862,743,962,782
P5,87,861,742,963,782
P5,88,861,741,961,780
P5,89,861,741,961,780
P5,90,861,740,961,779
P5,91,860,739,962,779
P5,92,860,738,960,777
P5,93,861,737,961,776
P5,94,860,736,962,776
P5,95,860,735,960,774
P5,96,860,733,962,773
P5,97,860,732,960,771
P5,98,861,731,961,770
P5,99,860,730,962,770
P5,100,861,729,959,767
P5,101,861,727,961,766
P5,102,861,726,961,765
P5,103,861,726,961,765
P5,104,862,724,962,763
P5,105,862,722,962,761
P5,106,862,722,962,761
P5,107,862,720,962,759
P5,108,861,719,963,759
P5,109,861,718,961,757
P5,110,862,717,962,756
P5,111,863,716,963,755
P5,112,862,714,964,754
P5,113,863,713,963,752
P5,114,863,712,965,752
P5,115,863,711,963,750
P5,116,863,710,965,750
P5,117,863,708,965,748
P5,118,863,707,965,747
P5,119,864,706,964,745
P5,120,864,706,966,746
P5,121,864,704,966,744
P5,122,864,703,966,743
P5,123,864,703,966,743
P5,124,864,702,966,742
P5,125,864,701,966,741
P5,126,863,700,967,741
P5,127,863,701,967,742
P5,128,864,701,968,742
P5,129,869,700,971,740
P5,130,868,698,972,739
P5,131,869,699,973,740
P5,132,869,699,975,740
P5,133,870,698,976,739
P5,134,871,697,977,738
P5,135,873,696,979,737
P5,136,874,695,982,737
P5,137,874,693,982,735
P5,138,877,692,985,734
P5,139,878,692,986,734
P5,140,880,691,990,734
P5,141,881,691,991,734
P5,142,885,689,995,732
P5,143,888,689,1001,733
P5,144,891,689,1004,733
P5,145,893,689,1008,734
P5,146,897,688,1012,733
P5,147,901,689,1016,734
P5,148,904,691,1017,735
P5,149,907,692,1022,737
P5,150,909,694,1024,739
P5,151,912,694,1027,739
P5,152,914,695,1031,741
P5,153,916,694,1036,741
P5,154,917,695,1037,742
P5,155,919,695,1039,742
P5,156,919,694,1041,742
P5,157,920,694,1042,742
P5,158,923,692,1045,740
P5,159,924,691,1048,739
P5,160,925,691,1049,739
P5,161,927,690,1051,738
P5,162,927,691,1054,740
P5,163,928,691,1052,739
P5,164,929,691,1056,740
P5,165,930,692,1057,741
P5,166,933,692,1060,741
P5,167,933,692,1062,742
P5,168,936,694,1065,744
P5,169,939,694,1068,744
P5,170,940,694,1072,745
P5,171,941,693,1078,747
P5,172,943,692,1083,747
P5,173,946,690,1083,744
P5,174,950,690,1090,745
P5,175,952,690,1089,744
P5,176,957,688,1097,743
P5,177,958,687,1098,742
P5,178,964,686,1104,741
P5,179,968,685,1111,741
P5,180,970,686,1116,743
P5,181,974,686,1117,742
P5,182,976,687,1122,744
P5,183,977,688,1123,745
P5,184,979,687,1125,744
P5,185,982,687,1128,744
P5,186,983,687,1129,744
P5,187,986,687,1132,744
P5,188,987,684,1136,742
P5,189,989,684,1138,742
P5,190,990,682,1142,741
P5,191,993,682,1145,741
P5,192,993,681,1148,741
P5,193,996,682,1151,742
P5,194,998,681,1153,741
P5,195,1000,680,1161,743
P5,196,1001,682,1162,745
P5,197,1003,683,1164,746
P5,198,1008,683,1172,747
P5,199,1011,685,1175,749
P5,200,1014,687,1181,752
P5,201,1033,690,1202,762
P5,202,1035,691,1207,764
P5,203,1042,692,1211,764
P5,204,1047,693,1216,765
P5,205,1051,694,1223,767
P5,206,1055,694,1231,769
P5,207,1060,694,1239,770
P5,208,1063,695,1246,773
P5,209,1069,697,1252,775
P5,210,1075,698,1258,776
P5,211,1083,702,1262,778
P5,212,1085,705,1275,786
P5,213,1090,708,1277,787
P5,214,1093,711,1287,794
P5,215,1099,715,1289,796
P5,216,1104,716,1298,799
P5,217,1107,720,1301,803
P5,218,1111,722,1313,808
P5,219,1115,726,1317,812
P5,220,1119,727,1325,815
P5,221,1124,731,1330,819
P5,222,1128,735,1338,825
P5,223,1131,739,1350,832
P5,224,1134,744,1361,841
P5,225,1143,750,1362,843
P5,226,1149,753,1376,850
P5,227,1151,762,1383,861
P5,228,1157,769,1394,870
P5,229,1157,770,1394,871
P5,230,1168,778,1405,879
P5,231,1173,782,1419,887
P5,232,1181,792,1427,897
P5,233,1188,801,1439,908
P5,234,1198,807,1444,912
P5,235,1208,810,1459,917
P5,236,1216,815,1477,926
P5,237,1228,827,1489,938
P5,238,1238,829,1499,940
P5,239,1250,836,1516,950
P5,240,1258,842,1535,960
P5,241,1270,851,1547,969
P5,242,1285,858,1551,972
P5,243,1301,865,1567,979
P5,244,1309,868,1592,988
P5,245,1319,881,1607,1004
P5,246,1328,889,1622,1014
P5,247,1338,896,1638,1024
P5,248,1349,905,1655,1035
P5,249,1357,912,1675,1048
P5,250,1368,916,1674,1046
P5,251,1378,923,1696,1059
P5,252,1392,931,1692,1059
P5,253,1398,935,1723,1073
P5,254,1407,947,1738,1088
P5,255,1417,949,1735,1085
P5,256,1430,956,1748,1092
P5,257,1441,963,1759,1099
P5,258,1468,977,1786,1113
P5,259,1457,971,1795,1115
P5,260,1465,979,1796,1120
P5,261,1474,986,1805,1127
P5,262,1484,989,1815,1130
P5,263,1493,996,1824,1137
P5,264,1501,995,1839,1139
P5,265,1505,1001,1843,1145
P5,266,1525,1008,1856,1149
P5,267,1526,1008,1857,1149
P5,268,1530,1007,1868,1151
P5,269,1535,1007,1873,1151
P5,270,1540,1007,1878,1151
P5,271,1546,1007,1884,1151
P5,272,1551,1007,1889,1151
P5,273,1555,1007,1893,1151
P5,274,1562,1007,1900,1151
P5,275,1560,1004,1905,1151
P5,276,1560,1000,1912,1150
P5,277,1561,998,1913,1148
P5,278,1565,994,1917,1144
P5,279,1571,994,1916,1141
P5,280,1573,987,1918,1134
P5,281,1575,985,1920,1132
P5,282,1574,982,1926,1132
P5,283,1577,982,1922,1129
P5,284,1578,976,1923,1123
P5,285,1579,973,1924,1120
P5,286,1579,971,1924,1118
P5,287,1579,967,1924,1114
P5,288,1577,963,1922,1110
P5,289,1577,959,1922,1106
P5,290,1576,956,1921,1103
P5,291,1574,953,1919,1100
P5,292,1572,951,1917,1098
P5,293,1571,948,1916,1095
P5,294,1567,945,1912,1092
P5,295,1564,943,1909,1090
P5,296,1560,936,1912,1086
P5,297,1555,934,1907,1084
P5,298,1556,932,1901,1079
P5,299,1550,928,1902,1078
P5,300,1549,926,1894,1073
P5,301,1546,923,1891,1070
P5,302,1543,921,1888,1068
P5,303,1540,918,1885,1065
P5,304,1536,916,1881,1063
P5,305,1534,914,1879,1061
P5,306,1530,911,1875,1058
P5,307,1527,909,1872,1056
P5,308,1524,907,1869,1054
P5,309,1521,904,1866,1051
P5,310,1517,902,1862,1049
P5,311,1515,899,1860,1046
P5,312,1512,896,1857,1043
P5,313,1509,893,1854,1040
P5,314,1506,889,1851,1036
P5,315,1502,888,1847,1035
P5,316,1499,883,1844,1030
P5,317,1498,883,1836,1027
P5,318,1496,879,1834,1023
P5,319,1491,877,1829,1021
P5,320,1489,875,1827,1019
P5,321,1483,870,1828,1017
P5,322,1478,868,1823,1015
P5,323,1475,866,1820,1013
P5,324,1458,851,1810,1001
P5,325,1456,853,1808,1003
P5,326,1462,854,1800,998
P5,327,1460,847,1798,991
P5,328,1455,845,1793,989
P5,329,1452,842,1790,986
P5,330,1451,839,1789,983
P5,331,1447,837,1785,981
P5,332,1444,836,1782,980
P5,333,1442,836,1780,980
P5,334,1441,834,1779,978
P5,335,1440,834,1778,978
P5,336,1438,834,1776,978
P5,337,1438,833,1776,977
P5,338,1437,833,1775,977
P5,339,1436,832,1774,976
P5,340,1436,831,1774,975
